overall_mean_occupancy,all_rate_mean_ps,parking_spaces,paystation_count,street_width,speed_limit,building_coverage_ratio,commercial_mixed_share,residential_share,transport_parking_share,one_way_Y,artdescript_Interstate/Freeway,artdescript_Minor Arterial,artdescript_Not Designated,artdescript_Principal Arterial,artdescript_State Route/Freeway
0.4989180530944388,1.5,6.5,2.0,40.0,25.0,0.29785894144813413,0.6885333253849173,0.31146667461508276,0.0,True,False,True,False,False,False
0.46082178413446695,1.0,7.5,2.0,43.0,25.0,0.47758014155254874,0.6032625785899709,0.39673742141002916,0.0,True,False,False,False,True,False
0.541748692106359,1.0,6.0,2.0,43.0,25.0,0.43638949825018003,0.5473871113151891,0.3996173075058105,0.0,True,False,False,False,True,False
0.4005649876750183,1.0,8.5,2.0,46.0,25.0,0.31353034364221355,0.2607541593579676,0.05836864142774899,0.0,True,False,False,False,True,False
0.2808349081229192,1.0,6.25,2.0,46.0,25.0,0.48943914212566975,0.4947746681012532,0.05291798294643575,0.0,True,False,False,False,True,False
0.5209734895707897,1.0,9.0,1.0,46.0,25.0,0.5103911265904812,0.8606825940231205,0.08651961306243831,0.0,True,False,False,False,True,False
0.6257146373212041,1.0,7.0,1.0,46.0,25.0,0.3980198158845806,0.9504545276976573,0.0,0.0,True,False,False,False,True,False
0.2655675152698296,4.5,4.0,1.0,34.0,20.0,0.27697985781222406,0.8598046209390089,0.0,0.0,False,False,False,True,False,False
0.46810240624339955,4.5,5.0,2.0,34.0,20.0,0.3987950200121432,0.6916785397423303,0.0016422448132501484,0.0,False,False,False,True,False,False
0.10133067097663215,4.5,13.0,1.0,26.0,25.0,0.1024135277561333,0.0,0.03959625823886766,0.0,False,False,False,False,False,False
0.11285284925125079,4.5,10.0,1.0,54.0,25.0,0.28146858160069343,0.11848795271633093,0.8459719708942872,0.0,False,False,False,False,False,False
0.42781111111111114,3.5,7.0,2.0,42.0,25.0,0.2482031864667994,0.3958016032478216,0.0,0.0,False,False,True,False,False,False
0.2847847222222222,3.5,4.5,2.0,42.0,25.0,0.3701411017759149,0.5762393216723828,0.0,0.0,False,False,False,False,True,False
0.20879552283653846,1.1666666666666667,16.0,2.0,0.0,20.0,0.30455118763186056,0.31717077300041285,0.060435741240683356,0.0,False,False,False,True,False,False
0.1211953903256705,4.5,4.0,1.0,29.0,25.0,0.36919410611806575,0.574238701985058,0.3080167449937519,0.0,False,False,False,False,False,False
0.07783074257673048,4.5,9.0,1.0,29.0,25.0,0.3707200705687304,0.3646887123261104,0.6353112876738897,0.0,False,False,False,False,False,False
0.5802436712140053,1.5,7.0,1.0,42.0,25.0,0.502379025519983,0.3637934564140331,0.636206543585967,0.0,False,False,True,False,False,False
0.6721639258935561,1.5,7.0,2.0,42.0,25.0,0.3983317310849293,0.8950902285186338,0.10490977148136627,0.0,True,False,True,False,False,False
0.3093212533177881,1.5,4.0,1.0,44.0,25.0,0.2554892915002139,0.9034744869040818,0.04904470570706156,0.0,True,False,True,False,False,False
0.3891664858217593,1.5,8.0,1.0,44.0,25.0,0.2663900655232959,0.5313362045007746,0.20271430194687404,0.0,True,False,True,False,False,False
0.31519235128052503,1.5,4.25,2.0,44.0,25.0,0.2918319609536879,0.7979364336173357,0.0,0.0,True,False,True,False,False,False
0.27046386048211385,1.5,8.75,2.0,44.0,25.0,0.33108922330375984,0.9788756075652274,0.0,0.0,True,False,True,False,False,False
0.5644524739583333,4.833333333333333,4.0,1.0,41.0,25.0,0.34494384243190224,0.6010018549332145,0.39899814506678555,0.0,True,False,True,False,False,False
0.9065623629385965,4.833333333333333,4.0,1.0,41.0,25.0,0.41695180589456954,0.7338032740897649,0.0,0.0,True,False,True,False,False,False
0.4437688492063492,1.1666666666666667,3.0,1.0,42.0,25.0,0.27190436758465786,1.0,0.0,0.0,True,False,False,False,True,False
0.4938018162393163,1.1666666666666667,6.0,1.0,41.0,25.0,0.2176769205911265,0.949005003220559,0.0,0.0,True,False,False,False,True,False
0.6285283099857522,1.1666666666666667,3.0,1.0,32.0,25.0,0.3393289001233875,0.38919413521293594,0.0,0.0,True,False,False,False,True,False
0.2795731858054227,1.1666666666666667,5.0,1.0,49.0,25.0,0.2663877901572796,0.2753921849012914,0.0,0.0,True,False,False,False,True,False
0.52265625,4.833333333333333,3.0,1.0,42.0,25.0,0.27146484860920134,0.9018513333614474,0.09814866663855266,0.0,True,False,True,False,False,False
0.3988699252136752,4.833333333333333,2.0,1.0,34.0,25.0,0.3501343473245964,0.878801485719739,0.12119851428026096,0.0,True,False,True,False,False,False
0.39668229166666663,1.1666666666666667,6.0,1.0,42.0,25.0,0.2471909484872722,1.0,0.0,0.0,True,False,True,False,False,False
0.38006279961649087,1.1666666666666667,7.0,1.0,42.0,25.0,0.25136172484777874,0.5264234197837009,0.2032912393079852,0.0,True,False,True,False,False,False
0.4849191001899335,1.1666666666666667,9.0,1.0,42.0,25.0,0.31017451366213333,0.19368098720488144,0.07619290164053989,0.0,True,False,True,False,False,False
0.32515771297970664,1.1666666666666667,8.0,2.0,42.0,25.0,0.3063719996773583,0.728153234916157,0.20240363250100876,0.0,True,False,True,False,False,False
0.25559395904991383,4.5,6.0,2.0,40.0,20.0,0.1921366803002842,0.9329862690112783,0.06701373098872171,0.0,False,False,False,True,False,False
0.08385416075815053,4.5,6.0,1.0,25.0,20.0,0.33952540306194257,0.34656663499315066,0.5947720026624155,0.0,False,False,False,True,False,False
0.09152501815671842,4.5,9.0,2.0,30.0,20.0,0.27703195437051986,0.05554864690105762,0.2934389188982598,0.0,False,False,False,True,False,False
0.3038779732380611,4.5,5.0,2.0,30.0,20.0,0.29186610684020686,0.4995512316535904,0.0,0.0,False,False,False,True,False,False
0.18515059403478373,4.5,5.0,1.0,66.0,20.0,0.3589470028728531,0.4997625978115485,0.058555832927912124,0.0,False,False,False,True,False,False
0.258906128631199,4.5,4.5,2.0,66.0,20.0,0.30490225687966904,0.558598792443024,0.0,0.0,False,False,False,True,False,False
0.11383442931016169,4.5,5.0,2.0,30.0,20.0,0.3818905914081884,0.5336420072555756,0.4077302117500629,0.0,False,False,False,True,False,False
0.08242915460707742,4.5,8.25,2.0,0.0,20.0,0.27482304691597326,0.19163000763935079,0.7500395870201543,0.0,False,False,False,True,False,False
0.1545538764934345,4.5,6.0,2.0,30.0,20.0,0.22626890705859376,0.058783502237039,0.5002833169066735,0.0,False,False,False,True,False,False
0.12233794912867628,4.5,7.5,2.0,30.0,20.0,0.3007605292301254,0.3577884380955003,0.4794497276541095,0.0,False,False,False,True,False,False
0.3777834821428572,3.5,5.5,2.0,42.0,20.0,0.25416080656789103,0.7272272902633101,0.0,0.0,False,False,False,True,False,False
0.6640989583333333,1.25,6.0,2.0,38.0,20.0,0.3818740477186198,1.0,0.0,0.0,False,False,False,True,False,False
0.2868758429820414,1.25,7.0,2.0,41.0,20.0,0.42802630571163186,0.32721233526141447,0.14449144586624882,0.0,False,False,False,True,False,False
0.06069574420677362,1.25,7.0,1.0,0.0,20.0,0.3778820939949056,0.1947546897254845,0.0,0.0,False,False,False,True,False,False
0.3295335202991453,3.5,4.0,1.0,24.0,25.0,0.41801502811111463,0.9513611378278274,0.0,0.0,True,False,False,False,True,False
0.5278627604166667,3.5,5.0,1.0,44.0,25.0,0.3255811174557822,0.999237738839083,0.0,0.0,True,False,False,False,True,False
0.4177590439276486,3.5,4.0,1.0,32.0,25.0,0.3370317063051121,0.5993560216068784,0.0,0.0,True,False,False,False,True,False
0.359913308183045,3.5,4.0,1.0,41.0,25.0,0.42913651461757935,0.780526847147681,0.0,0.0,True,False,False,False,True,False
0.3756300116550117,3.5,5.0,1.0,41.0,25.0,0.3259406363360357,1.0,0.0,0.0,True,False,False,False,True,False
0.5857567466596343,3.5,2.0,2.0,47.0,25.0,0.39243423877810707,0.8232494262881143,0.0,0.0,True,False,False,False,True,False
0.7178107239368604,4.833333333333333,2.0,1.0,0.0,20.0,0.4017923264758806,0.9986914501482294,0.001308549851770658,0.0,False,False,False,True,False,False
0.025806272822117893,4.833333333333333,2.0,1.0,0.0,20.0,0.3930425569003974,0.9363971131742855,0.06360288682571445,0.0,False,False,False,True,False,False
0.5174174107142857,1.25,7.5,2.0,0.0,20.0,0.6207253727004399,0.3716373069241822,0.20345538657318554,0.0,False,False,False,True,False,False
0.11561666666666667,1.25,5.0,1.0,38.0,25.0,0.2410956599900768,0.7188894728987335,0.0,0.04998900740118233,True,False,True,False,False,False
0.5093706140350878,4.833333333333333,8.0,1.0,0.0,20.0,0.20067665391296124,0.7581284225849872,0.0996684385495828,0.04261637383704606,True,False,False,True,False,False
0.510088548026048,4.833333333333333,3.0,1.0,0.0,20.0,0.4253631278551281,0.5399992873432292,0.2407236992126427,0.0,False,False,False,True,False,False
0.6353968046765119,3.5,4.0,2.0,42.0,25.0,0.3815118437007137,1.0,0.0,0.0,True,False,False,False,True,False
0.6815826539855072,3.5,4.0,1.0,42.0,25.0,0.357029952716258,1.0,0.0,0.0,True,False,False,False,True,False
0.494729959689572,3.5,4.5,2.0,42.0,25.0,0.40679692482445867,1.0,0.0,0.0,True,False,False,False,True,False
0.22970170454545455,3.5,11.0,1.0,42.0,25.0,0.36439735789890076,0.7344234788868421,0.0,0.0,True,False,False,False,True,False
0.31306739983250154,4.5,5.5,2.0,44.0,25.0,0.39636997709525124,0.6984485103452877,0.0,0.0,False,False,True,False,False,False
0.34013744335572627,4.5,4.0,2.0,44.0,25.0,0.36501422922720717,0.6312102789232898,0.0,0.0,False,False,True,False,False,False
0.18627002120175437,4.5,7.5,2.0,44.0,25.0,0.4014523080296117,0.4022668492289283,0.23276845461335252,0.0,False,False,True,False,False,False
0.22256717305442245,4.5,4.0,2.0,44.0,25.0,0.17536029970268605,0.2502399105149087,0.48786016589542586,0.0,False,False,True,False,False,False
0.10474320378572749,4.5,4.75,2.0,44.0,25.0,0.31623080960030775,0.11739300508738723,0.6913063055709209,0.0,False,False,True,False,False,False
0.21818398507637685,4.5,6.5,2.0,44.0,25.0,0.3630376323245641,0.38305032551965157,0.55844142334819,0.0,False,False,True,False,False,False
0.26442996743989106,4.5,3.75,2.0,44.0,25.0,0.3036645654666803,0.2799873452829762,0.3459444124156914,0.0,False,False,True,False,False,False
0.6420093201754385,4.833333333333333,2.0,1.0,25.0,25.0,0.18599510308164446,0.5089887280952775,0.39296476286759924,0.0,True,False,True,False,False,False
0.17911082248057103,4.5,5.5,2.0,41.0,25.0,0.31774198350900434,0.39596894634813995,0.13436900396439386,0.0,True,False,True,False,False,False
0.22661585317622096,4.5,8.0,1.0,40.0,25.0,0.2816169937490244,0.11396668704370447,0.6421627779890567,0.0,True,False,True,False,False,False
0.16621619466682974,4.5,5.5,2.0,30.0,20.0,0.43202138006267377,0.3717509299467691,0.5061229818641148,0.0,False,False,False,True,False,False
0.07329268110554535,4.5,6.25,2.0,30.0,20.0,0.30872622916395415,0.0,1.0,0.0,False,False,False,True,False,False
0.04644722165838826,4.5,8.0,2.0,30.0,20.0,0.32889557465384855,0.07250986304954438,0.7561453418495966,0.0,False,False,False,True,False,False
0.213341298073483,4.5,6.5,2.0,33.0,20.0,0.21576875920089822,0.37316214351712906,0.4554669974186205,0.0,False,False,False,True,False,False
0.19317081582537057,4.5,4.5,2.0,30.0,20.0,0.32339797579362567,0.4368802437132886,0.05229967546854189,0.0,False,False,False,True,False,False
0.2805287126068376,4.833333333333333,4.0,1.0,42.0,20.0,0.5180320727978888,0.7277876403336155,0.2722123596663845,0.0,False,False,False,True,False,False
0.532440350877193,4.833333333333333,5.0,1.0,42.0,20.0,0.4476642128718479,0.8317933185969825,0.1682066814030175,0.0,False,False,False,True,False,False
0.3724735754985755,3.5,6.0,1.0,42.0,25.0,0.41325521509959234,0.7658002624138267,0.23419973758617332,0.0,True,False,True,False,False,False
0.5343177083333333,3.5,4.0,1.0,42.0,25.0,0.4228622660963039,0.5349359730257732,0.2528255345459916,0.0,True,False,False,False,True,False
0.3735334592240045,1.5,4.0,2.0,40.0,25.0,0.24246684731910903,0.9773853587797039,0.0,0.0,True,False,False,False,True,False
0.12188635185611187,4.5,8.0,2.0,32.0,20.0,0.27856620637596236,0.3081372346130459,0.3829396522942546,0.0,False,False,False,True,False,False
0.15185447119421944,4.5,6.0,2.0,32.0,20.0,0.3347651904957563,0.38250756220689475,0.5215889616046419,0.0,False,False,False,True,False,False
0.08291895939730214,4.5,9.0,2.0,32.0,20.0,0.3640405072767178,0.05859576209148906,0.8827917298926501,0.0,False,False,False,True,False,False
0.2815026173169208,4.5,6.0,1.0,32.0,20.0,0.24121830885854484,0.0,0.7197462072293868,0.0,False,False,False,True,False,False
0.4661918119099491,1.0,3.0,1.0,0.0,20.0,0.14543549752380783,1.0,0.0,0.0,False,False,False,True,False,False
0.2590610119047619,1.1666666666666667,7.0,1.0,38.0,25.0,0.30961870389248586,0.6901327127641481,0.020065112829744408,0.0,False,False,True,False,False,False
0.04761362560572511,4.5,5.0,1.0,30.0,20.0,0.37989318310188547,0.7090677922995531,0.2909322077004469,0.0,False,False,False,True,False,False
0.05429494685105595,4.5,10.0,2.0,30.0,20.0,0.29724076668682586,0.3266279713931593,0.645692426902908,0.0,False,False,False,True,False,False
0.057350955612361774,4.5,7.5,2.0,28.0,20.0,0.3037993228472357,0.3477628776551645,0.6522371223448356,0.0,False,False,False,True,False,False
0.06682558676692771,4.5,8.0,2.0,28.0,20.0,0.28120148769433423,0.24508058087316845,0.7549194191268316,0.0,False,False,False,True,False,False
0.05227754911868854,4.5,10.0,1.0,28.0,20.0,0.30472440239669824,0.3997507436873254,0.19296927903785188,0.0,False,False,False,True,False,False
0.20765608465608465,4.5,7.0,1.0,28.0,20.0,0.3586480019141315,0.11739929105482715,0.17809805251958993,0.0,False,False,False,True,False,False
0.1314936301166615,4.5,2.75,2.0,27.0,20.0,0.25096503967299705,0.6748106810841694,0.0,0.0,False,False,False,True,False,False
0.14204141983747245,4.5,3.0,1.0,28.0,20.0,0.3044060080112501,0.7231061391790774,0.1739495447957194,0.0,False,False,False,True,False,False
0.30409291007072,4.5,10.0,1.0,28.0,20.0,0.2578876013195307,0.08470579232511273,0.15387204326241236,0.0,False,False,False,True,False,False
0.39458672480620155,4.833333333333333,3.0,1.0,0.0,20.0,0.4302765626636561,0.41171549130559454,0.14470512134247546,0.0,False,False,False,True,False,False
0.4309340277777778,3.5,4.0,1.0,30.0,25.0,0.41545219056481464,0.15467136029201675,0.04357469862877331,0.0,True,False,False,False,True,False
0.5021313244047618,3.5,4.0,1.0,46.0,25.0,0.416943442725383,0.8963097621857233,0.0,0.0,True,False,False,False,True,False
0.6829598290598291,3.5,5.0,1.0,46.0,25.0,0.45467147395543744,1.0,0.0,0.0,True,False,False,False,True,False
0.6417636801257491,3.5,3.0,1.0,46.0,25.0,0.4432434571705853,0.8109423229121137,0.0,0.0,True,False,False,False,True,False
0.4399652777777778,3.5,6.0,1.0,46.0,25.0,0.3149112190468616,0.8940082433402993,0.0,0.0,True,False,False,False,True,False
0.07284584928494564,4.5,8.0,1.0,30.0,20.0,0.3231405927733006,0.0,0.8083819462922179,0.0,False,False,False,True,False,False
0.12299725710552978,4.5,7.0,1.0,28.0,20.0,0.29561528189026715,0.036945070094173874,0.7519843393294428,0.0,False,False,False,True,False,False
0.37923799482681064,4.833333333333333,2.75,2.0,28.0,25.0,0.32841815554742676,0.8792773455411904,0.08377718625243592,0.03694546820637366,False,False,False,False,False,False
0.6350424919162356,3.5,6.5,2.0,33.0,25.0,0.2602102951917946,0.5784700496242516,0.0,0.0,True,False,True,False,False,False
0.6788897792022792,3.5,3.0,1.0,41.0,25.0,0.2904134107098068,0.500240511052083,0.0,0.0,False,False,False,False,True,False
0.30277897509578544,3.5,3.0,1.0,34.0,25.0,0.3454961279748993,0.754372131989274,0.0,0.0,True,False,False,False,True,False
0.5187871598378564,3.5,3.0,1.0,55.0,25.0,0.33086344223177144,1.0,0.0,0.0,True,False,False,False,True,False
0.36638194444444444,3.5,3.0,1.0,88.0,25.0,0.321119553315781,0.7978337960473093,0.0,0.0,True,False,False,False,True,False
0.28612188934847016,4.5,5.0,2.0,0.0,20.0,0.40506242164712086,0.4505240046921967,0.0,0.0,False,False,False,True,False,False
0.12181296267895343,4.5,6.75,2.0,0.0,20.0,0.2419659007028034,0.2563364965863104,0.3007353995990508,0.0,False,False,False,True,False,False
0.14742415011237914,4.5,5.0,2.0,0.0,20.0,0.3161193985699081,4.543188009490785e-05,0.8330928563517228,0.0,False,False,False,True,False,False
0.1363195135918267,4.5,9.0,2.0,0.0,20.0,0.2782767381026383,0.019902307262954756,0.42542197176587876,0.0,False,False,False,True,False,False
0.06819541074252047,4.5,11.25,2.0,0.0,20.0,0.33933775118931836,0.14533747874014866,0.7936949398384339,0.0,False,False,False,True,False,False
0.36508295687254455,1.0,4.5,2.0,0.0,20.0,0.22564935615698942,0.41261478809249713,0.0,0.006303565920594226,False,False,False,True,False,False
0.3246035795410795,1.0,7.0,1.0,0.0,20.0,0.35730985556307604,0.36617922846460266,0.1895140438437449,0.0,True,False,False,True,False,False
0.4062309906887947,1.0,5.5,2.0,42.0,20.0,0.32823719479291597,0.7377089123871986,0.07503573171892225,0.0,True,False,False,True,False,False
0.48760258588351785,1.0,7.0,2.0,42.0,20.0,0.35438634103248656,0.9001205338989972,0.0,0.0,True,False,False,True,False,False
0.38879799427742734,1.0,4.5,2.0,32.0,20.0,0.36308256601218525,0.8016810850243159,0.0,0.0,True,False,False,True,False,False
0.4803355763333419,1.0,10.0,2.0,44.0,20.0,0.2968756079859154,0.951454072051837,0.04854592794816299,0.0,True,False,False,True,False,False
0.4482129766673305,1.0,6.0,2.0,44.0,20.0,0.2959781133113936,0.7944510263521943,0.20554897364780567,0.0,True,False,False,True,False,False
0.1658731793092139,1.0,6.0,1.0,42.0,20.0,0.090785705838045,1.0,0.0,0.0,False,False,False,True,False,False
0.9855555555555555,1.5,3.0,1.0,25.0,25.0,0.40934049437178394,0.05588474687035781,0.8940363843834047,0.0,True,False,True,False,False,False
0.006819845993953136,2.0,9.0,2.0,25.0,25.0,0.4340933973798516,0.1391825845470047,0.8608174154529954,0.0,True,False,True,False,False,False
0.5449684017872382,1.5,7.0,1.0,42.0,25.0,0.3814978737014465,0.8468706384649177,0.10538529587947758,0.0,True,False,True,False,False,False
0.37169336669754993,1.5,3.0,1.0,44.0,25.0,0.3515892048062019,0.5698383400275334,0.0,0.0,True,False,True,False,False,False
0.5030506563399881,2.0,9.0,2.0,44.0,25.0,0.4084253663595214,0.48384419676964885,0.04724455960513556,0.0,True,False,True,False,False,False
0.3679192492547409,1.5,5.5,2.0,44.0,25.0,0.3817076870571607,0.6827406080559437,0.21950606420419086,0.0,True,False,True,False,False,False
0.36084440110146615,1.5,9.0,1.0,44.0,25.0,0.4065458182445182,0.8043595375818517,0.0,0.0,True,False,True,False,False,False
0.5466443076599327,1.0,5.0,1.0,42.0,25.0,0.22463975580129616,0.8271735466234638,0.08642661823377037,0.0,False,False,True,False,False,False
0.4496789703794085,1.0,5.0,2.0,42.0,25.0,0.361824510450731,0.2339331360107557,0.3830854482568034,0.0,False,False,True,False,False,False
0.39792013075842636,1.0,6.5,2.0,42.0,25.0,0.3953328936702787,0.8551148745459242,0.08293106386090993,0.0,False,False,True,False,False,False
0.6060516769583961,1.0,8.5,2.0,42.0,25.0,0.3939089615834412,0.952439488084217,0.0,0.0,False,False,True,False,False,False
0.5502679755576062,1.0,6.0,2.0,42.0,25.0,0.3257994542874958,0.8014002077001229,0.0,0.0,True,False,False,False,True,False
0.3889344851403823,1.0,9.0,1.0,42.0,25.0,0.37415585195598866,0.9513968172926603,0.048603182707339765,0.0,True,False,False,False,True,False
0.5020802684208179,1.0,8.0,2.0,42.0,25.0,0.3717930503333481,0.38252629596329696,0.617473704036703,0.0,True,False,False,False,True,False
0.41843662932587566,1.0,5.0,2.0,0.0,20.0,0.37907871428258216,0.7867649322430382,0.13691500258951064,0.0,False,False,False,True,False,False
0.6073330026455026,1.25,8.0,2.0,44.0,25.0,0.5253932770273451,0.5327368421702335,0.14086894639749567,0.0,False,False,True,False,False,False
0.5090386904761904,4.833333333333333,7.0,1.0,46.0,25.0,0.4055970105266475,0.6043268173832587,0.39567318261674145,0.0,False,False,True,False,False,False
0.8048167735042735,4.833333333333333,2.0,1.0,44.0,25.0,0.4437350322476607,0.8826478638470246,0.11735213615297527,0.0,False,False,True,False,False,False
0.674396875,4.833333333333333,5.0,2.0,46.0,25.0,0.4939607310172171,0.5581144520241829,0.38347952714561145,0.0,False,False,True,False,False,False
0.5663728105228105,4.833333333333333,7.5,2.0,46.0,25.0,0.3145152681810375,0.5002267048077609,0.11718257321729453,0.0,False,False,True,False,False,False
0.482619162502565,4.833333333333333,5.5,2.0,46.0,25.0,0.4668081053385856,0.6002066874104439,0.3467712670144111,0.0,False,False,True,False,False,False
0.45305833333333334,4.833333333333333,10.0,1.0,46.0,25.0,0.4605994006706796,0.4061450771963704,0.039277957106554365,0.12886422419379012,False,False,True,False,False,False
0.3428178494004405,4.833333333333333,6.0,3.0,46.0,25.0,0.43760145276181545,0.6644772487289884,0.1284153842458738,0.0,False,False,True,False,False,False
0.5251675347222222,4.833333333333333,3.5,2.0,46.0,25.0,0.5073698875214409,0.7098668556072006,0.29013314439279936,0.0,False,False,True,False,False,False
0.6993278266778771,1.5,11.0,2.0,46.0,25.0,0.2970447048518125,0.6815344019984394,0.09629773986799194,0.050708079389173245,False,False,True,False,False,False
0.7111106618888877,1.5,6.5,2.0,46.0,25.0,0.34655007480349376,0.41942305305507166,0.3880543686338686,0.0,False,False,True,False,False,False
0.5712445392091944,1.5,10.5,2.0,46.0,25.0,0.43991338885144393,0.7197837183243754,0.2261409847738069,0.0,True,False,True,False,False,False
0.2685738324919643,1.5,6.0,2.0,46.0,25.0,0.24321362474388553,0.4847621844248417,0.14664031306124833,0.0,True,False,True,False,False,False
0.40615394816435363,1.0,8.0,1.0,46.0,25.0,0.1827223476184039,0.811982660310411,0.08112892197723831,0.0,True,False,False,False,True,False
0.5120380517636137,1.0,8.0,2.0,46.0,25.0,0.4408003260181608,0.5578993311839491,0.383404736503033,0.0,True,False,False,False,True,False
0.4156006863792779,1.0,7.5,2.0,46.0,25.0,0.4344221300395285,0.36701078752121197,0.441215540862151,0.0,True,False,False,False,True,False
0.537386904391573,1.0,8.5,2.0,46.0,25.0,0.43382701950935,0.7493399507296835,0.15472519779179744,0.0,True,False,False,False,True,False
0.3938699872873,1.0,8.0,2.0,46.0,25.0,0.4112573415442993,0.9408790030162945,0.05907298074798909,0.0,True,False,False,False,True,False
0.456368373250297,1.0,5.0,2.0,46.0,25.0,0.3630695753763464,0.9004890836689572,0.049674223037770575,0.0,True,False,False,False,True,False
0.48662612025163343,1.0,9.0,2.0,46.0,25.0,0.2844404668293249,0.10526815653750528,0.3262944686948757,0.0,False,False,False,False,True,False
0.4452814876942258,1.0,12.0,2.0,46.0,25.0,0.263513017429995,0.34619021909840464,0.12034271179546797,0.0,False,False,False,False,True,False
0.6970279969722966,1.0,4.0,1.0,46.0,25.0,0.38250224941413546,0.8393544986219788,0.05585567430412862,0.0,False,False,False,False,True,False
0.7817291666666667,1.25,2.0,1.0,42.0,25.0,0.4544081002971961,0.6569039588903908,0.34309604110960923,0.0,False,False,True,False,False,False
0.7544479166666667,2.0,4.0,2.0,42.0,25.0,0.39072286354423225,0.5118491009435796,0.4158634848288792,0.0,False,False,True,False,False,False
0.26474305555555555,3.5,6.0,1.0,42.0,25.0,0.22948391947649885,0.5267793089743376,0.0,0.0,False,False,True,False,False,False
0.33328125,3.5,4.0,1.0,42.0,25.0,0.24794056325741948,0.5438942907515112,0.0,0.0,False,False,True,False,False,False
0.25711675347222224,1.1666666666666667,24.0,2.0,42.0,25.0,0.248064409624065,0.6495900827648428,0.039953478117994844,0.0,False,False,True,False,False,False
0.11816520467836256,4.5,3.0,1.0,42.0,25.0,0.15757941601926814,0.0,0.0,0.0,False,False,True,False,False,False
0.2618261818222037,4.5,3.0,1.0,30.0,20.0,0.25280828512986764,0.6260410925121764,0.0,0.0,False,False,False,True,False,False
0.6347719494047619,1.25,7.5,2.0,42.0,25.0,0.40510329424995467,0.34891805978701873,0.4100866008462127,0.0,False,False,False,False,True,False
0.6332152777777778,1.25,6.0,1.0,0.0,20.0,0.3144529992518421,0.7608032981126713,0.0,0.0,False,False,False,True,False,False
0.5738611111111112,1.25,6.0,1.0,48.0,25.0,0.37376474700930046,1.0,0.0,0.0,False,False,True,False,False,False
0.6519817708333333,1.25,7.0,2.0,48.0,25.0,0.3554055056284529,1.0,0.0,0.0,False,False,True,False,False,False
0.5729035714285715,1.25,9.5,2.0,48.0,20.0,0.3546667370430169,0.6913942072958345,0.0,0.3086057927041655,False,False,False,True,False,False
0.5100141369047619,1.25,5.5,2.0,42.0,20.0,0.3398600620125216,0.591829940858055,0.025165577885257806,0.0,True,False,False,True,False,False
0.44221180555555556,3.5,7.5,4.0,42.0,20.0,0.3490405016058227,0.6608331791684204,0.0,0.0,False,False,False,True,False,False
0.4407291666666666,1.25,4.0,1.0,53.0,25.0,0.22281955515872087,0.6492695342356252,0.0,0.0,True,False,True,False,False,False
0.19193055555555555,1.25,3.0,1.0,42.0,25.0,0.24490733127413425,0.5356470033402616,0.0,0.38899903955512327,True,False,True,False,False,False
0.5271815476190476,1.25,5.5,2.0,30.0,20.0,0.3785700059130938,0.8753631294623784,0.0,0.0,True,False,False,True,False,False
0.5195000000000001,3.5,3.0,2.0,0.0,20.0,0.29399696649632384,0.8012141902801422,0.0,0.0,True,False,False,True,False,False
0.4318888888888889,3.5,6.0,1.0,37.0,20.0,0.2128508484684561,0.9438834210201071,0.0,0.0,True,False,False,True,False,False
0.2563333333333333,1.25,7.0,1.0,42.0,20.0,0.29217181923253194,0.5511566960027383,0.18883547906626907,0.1937571188444712,False,False,False,True,False,False
0.15719185270336902,3.5,5.0,2.0,23.0,25.0,0.5086087178939982,0.29397536355836723,0.0,0.0,True,False,True,False,False,False
0.02073245635595436,4.5,8.0,1.0,0.0,30.0,0.04151601476085019,0.8438794207139187,0.15612057928608125,0.0,True,True,False,False,False,False
0.6685879934210526,2.0,4.0,9.0,0.0,0.0,0.3441207651678821,0.7202252199733161,0.11389544272691388,0.006294253745737634,True,False,False,False,False,True
0.5998112980769231,2.0,8.0,9.0,0.0,0.0,0.3441207651678821,0.7202252199733161,0.11389544272691388,0.006294253745737634,True,False,False,False,False,True
0.5510976080246913,2.0,8.0,9.0,0.0,0.0,0.3441207651678821,0.7202252199733161,0.11389544272691388,0.006294253745737634,True,False,False,False,False,True
0.33537162738901716,2.0,12.0,9.0,0.0,0.0,0.3441207651678821,0.7202252199733161,0.11389544272691388,0.006294253745737634,True,False,False,False,False,True
0.4485676449459094,2.0,8.0,9.0,0.0,0.0,0.3441207651678821,0.7202252199733161,0.11389544272691388,0.006294253745737634,True,False,False,False,False,True
0.4115641571969697,2.0,10.0,9.0,0.0,0.0,0.3441207651678821,0.7202252199733161,0.11389544272691388,0.006294253745737634,True,False,False,False,False,True
0.43234579428007114,2.0,4.0,9.0,0.0,0.0,0.3441207651678821,0.7202252199733161,0.11389544272691388,0.006294253745737634,True,False,False,False,False,True
0.1838867600422833,2.0,2.0,9.0,0.0,0.0,0.3441207651678821,0.7202252199733161,0.11389544272691388,0.006294253745737634,True,False,False,False,False,True
0.6106052415087899,2.0,5.0,9.0,0.0,0.0,0.3441207651678821,0.7202252199733161,0.11389544272691388,0.006294253745737634,True,False,False,False,False,True
0.4851032267895866,2.0,5.0,9.0,0.0,0.0,0.3441207651678821,0.7202252199733161,0.11389544272691388,0.006294253745737634,True,False,False,False,False,True
