compkey,unitdesc,onstreet,blockface_name,overall_mean_occupancy,parking_spaces,mean_occupied_spaces,time_limit,parking_category,paid_subarea,paystation_count,weekday_rate_mean_ps,weekend_rate_mean_ps,all_rate_mean_ps,all_rate_max_ps,paidarea_ps,subarea_ps,street_width,speed_limit,seg_length,shape_length,slope_pct,one_way,artdescript,commercial_mixed_share,industrial_share,institutional_share,open_space_share,other_share,residential_share,transport_parking_share,building_count,building_coverage_ratio
8753,ALASKAN ER WAY S BETWEEN YESLER WAY AND S WASHINGTON ST,ALASKAN ER WAY S,ALASKAN ER WAY S BETWEEN YESLER WAY AND S WASHINGTON ST,0.5907916666666667,2.0,1.4090416666666665,120,Paid Parking,Edge,1.0,1.25,1.25,1.25,1.5,Pioneer Square,Edge,0.0,25.0,414.0,329.530961409083,0.0,Y,Principal Arterial,0.8725663171417724,0.0,0.0,0.0,0.0760879176037404,0.0,0.05134576525448717,5.0,0.13135983298990667
8754,ALASKAN ER WAY S BETWEEN S WASHINGTON ST AND S MAIN ST,ALASKAN ER WAY S,ALASKAN ER WAY S BETWEEN S WASHINGTON ST AND S MAIN ST,0.192625,4.0,0.7709629629629628,120,Paid Parking,Edge,1.0,1.25,1.25,1.25,1.5,Pioneer Square,Edge,0.0,25.0,307.0,306.445737785377,0.0,Y,Principal Arterial,0.35841484094887355,0.0563673584784197,0.0,0.0,0.38968691304350556,0.19553088752920117,0.0,3.0,0.16167921304033403
8756,ALASKAN ER WAY S BETWEEN S JACKSON ST AND S KING ST,ALASKAN ER WAY S,ALASKAN ER WAY S BETWEEN S JACKSON ST AND S KING ST,0.49522058823529413,6.0,3.023137254901961,120,Paid Parking,Edge,1.0,1.25,1.25,1.25,1.5,Pioneer Square,Edge,0.0,25.0,333.0,341.758334368408,0.0,Y,Principal Arterial,0.27412222761160676,0.0,0.0,0.7258777723883932,0.0,0.0,0.0,3.0,0.1721633754368004
8778,ALDER ST BETWEEN DEAD END AND 9TH AVE,ALDER ST,ALDER ST BETWEEN DEAD END AND 9TH AVE,0.07409900841346154,8.0,0.5927920673076923,120,Paid Parking,,1.0,4.5,4.5,4.5,6.5,First Hill,,0.0,20.0,432.0,432.434432067545,5.0,N,Not Designated,0.29889731264695935,0.0,0.2696742357531311,0.0,0.39741406108022614,0.034014390519683385,0.0,7.0,0.2633593258199818
8779,ALDER ST BETWEEN 9TH AVE AND TERRY AVE,ALDER ST,ALDER ST BETWEEN 9TH AVE AND TERRY AVE,0.09902455023034669,11.0,0.982829695605463,120,Paid Parking,,2.0,4.5,4.5,4.5,6.5,First Hill,,30.0,20.0,321.0,320.719199951594,4.0,N,Not Designated,0.35379191851366637,0.0,0.049004470433660165,0.0,0.04961249750571263,0.5475911135469608,0.0,4.0,0.23695915715444676
8780,ALDER ST BETWEEN TERRY AVE AND BROADWAY,ALDER ST,ALDER ST BETWEEN TERRY AVE AND BROADWAY,0.07226702877560015,4.0,0.3408302678801784,120,Restricted Parking Zone,,2.0,4.5,4.5,4.5,6.5,First Hill,,30.0,20.0,273.0,272.944389092185,1.0,N,Not Designated,0.3150471583879594,0.0,0.0,0.0,0.0,0.6849528416120407,0.0,3.0,0.22257576661008943
9071,BATTERY ST BETWEEN ELLIOTT AVE AND WESTERN AVE,BATTERY ST,BATTERY ST BETWEEN ELLIOTT AVE AND WESTERN AVE,0.3555360830001195,5.5,2.0087036245932337,240,Paid Parking,North,2.0,1.0,1.0,1.0,1.0,Belltown,North,0.0,20.0,322.0,322.055225727328,11.0,Y,Not Designated,0.48007133024644555,0.0,0.0,0.0,0.0,0.5199286697535546,0.0,7.0,0.41255242982506823
9073,BATTERY ST BETWEEN 1ST AVE AND 2ND AVE,BATTERY ST,BATTERY ST BETWEEN 1ST AVE AND 2ND AVE,0.5094807784206512,12.5,6.177801154884345,240,Paid Parking,North,2.0,1.0,1.0,1.0,1.0,Belltown,North,44.0,25.0,322.0,322.098382134324,1.0,Y,Minor Arterial,0.8010261905940402,0.0,0.0,0.0,0.14872121665714144,0.0502525927488183,0.0,8.0,0.3532870104890091
9074,BATTERY ST BETWEEN 2ND AVE AND 3RD AVE,BATTERY ST,BATTERY ST BETWEEN 2ND AVE AND 3RD AVE,0.46652553210336867,8.0,3.7418709234936154,240,Paid Parking,North,2.0,1.0,1.0,1.0,1.0,Belltown,North,44.0,25.0,322.0,322.109769612037,1.0,Y,Minor Arterial,0.5973687075660067,0.0,0.0,0.0,0.20133324208820327,0.2012980503457901,0.0,8.0,0.38548367512597703
9075,BATTERY ST BETWEEN 3RD AVE AND 4TH AVE,BATTERY ST,BATTERY ST BETWEEN 3RD AVE AND 4TH AVE,0.30980584123853355,3.75,1.0872167511975204,240,Paid Parking,North,2.0,1.0,1.0,1.0,1.0,Belltown,North,44.0,25.0,322.0,321.820516934022,1.0,Y,Minor Arterial,0.8540123373287556,0.0,0.04861943685105529,0.0,0.04871736601470262,0.04865085980548664,0.0,8.0,0.34785278429460226
9077,BATTERY ST BETWEEN 5TH AVE AND AURORA AVE,BATTERY ST,BATTERY ST BETWEEN 5TH AVE AND AURORA AVE,0.4318054405740665,5.0,2.233915897484214,240,Paid Parking,North,2.0,1.0,1.0,1.0,1.0,Belltown,North,44.0,25.0,322.0,327.903745672686,2.0,Y,Principal Arterial,0.45000276066212036,0.0,0.0,0.0,0.019321654769350615,0.530675584568529,0.0,4.0,0.33634404975355264
9084,BAY ST BETWEEN WESTERN AVE AND 1ST AVE,BAY ST,BAY ST BETWEEN WESTERN AVE AND 1ST AVE,0.3485794818806939,5.0,1.6732814108018355,240,Paid Parking,North,2.0,1.0,1.0,1.0,1.0,Belltown,North,0.0,20.0,322.0,321.992156474542,7.0,N,Not Designated,0.5319658101193941,0.0,0.0,0.11146754255721394,0.0,0.35656664732339194,0.0,8.0,0.34200334330439186
9201,BELL ST BETWEEN 4TH AVE AND 5TH AVE,BELL ST,BELL ST BETWEEN 4TH AVE AND 5TH AVE,0.12788582976163623,5.0,0.6394291488081811,120,Paid Parking,South,1.0,1.5,1.5,1.5,2.5,Belltown,South,0.0,20.0,322.0,321.87205236863,1.0,Y,Not Designated,0.33863585146077413,0.0,0.0,0.18070331820163255,0.0,0.48066083033759316,0.0,7.0,0.3179799631726042
9202,BELL ST BETWEEN 5TH AVE AND 6TH AVE,BELL ST,BELL ST BETWEEN 5TH AVE AND 6TH AVE,0.2592065477236406,8.0,2.0737565484557914,120,Paid Parking,South,1.0,1.5,1.5,1.5,2.5,Belltown,South,42.0,20.0,322.0,322.403276436791,3.0,Y,Not Designated,0.4853807857701323,0.0,0.0,0.09441227554078895,0.0,0.42020693868907877,0.0,4.0,0.19363575975235212
9290,BLANCHARD ST BETWEEN WESTERN AVE AND 1ST AVE,BLANCHARD ST,BLANCHARD ST BETWEEN WESTERN AVE AND 1ST AVE,0.501668679570605,6.0,2.938944472469765,120,Paid Parking,South,2.0,1.5,1.5,1.5,2.5,Belltown,South,42.0,20.0,322.0,322.049163122702,10.0,N,Not Designated,0.7182006536424865,0.21573420929148898,0.0,0.0,0.0,0.0660651370660244,0.0,7.0,0.3929205843152258
9291,BLANCHARD ST BETWEEN 1ST AVE AND 2ND AVE,BLANCHARD ST,BLANCHARD ST BETWEEN 1ST AVE AND 2ND AVE,0.35095788317077686,10.5,3.4484254727768544,120,Paid Parking,South,2.0,1.5,1.5,1.5,2.5,Belltown,South,0.0,20.0,322.0,322.150557175106,6.0,Y,Not Designated,0.6364757268860954,0.0,0.0,0.0,0.0,0.36352427311390445,0.0,8.0,0.28964081886530746
9293,BLANCHARD ST BETWEEN 3RD AVE AND 4TH AVE,BLANCHARD ST,BLANCHARD ST BETWEEN 3RD AVE AND 4TH AVE,0.2975566866499473,6.0,2.0264390353996866,120,Paid Parking,South,2.0,1.5,1.5,1.5,2.5,Belltown,South,42.0,20.0,322.0,321.986088869778,2.0,Y,Not Designated,0.7497269234838567,0.0,0.0,0.0,0.0,0.25027307651614333,0.0,8.0,0.3646972880487417
9294,BLANCHARD ST BETWEEN 4TH AVE AND 5TH AVE,BLANCHARD ST,BLANCHARD ST BETWEEN 4TH AVE AND 5TH AVE,0.5081742401076548,5.5,2.7187679634309516,120,Paid Parking,South,2.0,1.5,1.5,1.5,2.5,Belltown,South,44.0,20.0,322.0,321.985124028307,2.0,Y,Not Designated,0.7703193454747437,0.0,0.0,0.0,0.0,0.22968065452525632,0.0,8.0,0.29211766624299385
9295,BLANCHARD ST BETWEEN 5TH AVE AND 6TH AVE,BLANCHARD ST,BLANCHARD ST BETWEEN 5TH AVE AND 6TH AVE,0.27713829408025836,7.0,1.9399680585618084,120,Paid Parking,South,1.0,1.5,1.5,1.5,2.5,Belltown,South,42.0,20.0,322.0,322.116887339855,4.0,Y,Not Designated,0.7001941025062987,0.0,0.0,0.0,0.04880770624343626,0.25099819125026523,0.0,8.0,0.3015428923754185
9369,BOYLSTON AVE BETWEEN MARION ST AND MADISON ST,BOYLSTON AVE,BOYLSTON AVE BETWEEN MARION ST AND MADISON ST,0.18725741556776215,5.0,0.9362870778388106,120,Paid Parking,,1.0,4.5,4.5,4.5,6.5,First Hill,,0.0,20.0,306.0,305.944601817767,2.0,N,Not Designated,0.9331532139782847,0.0,0.0,0.005038506859037852,0.061808279162677435,0.0,0.0,6.0,0.29755871757934427
9370,BOYLSTON AVE BETWEEN MADISON ST AND SPRING ST,BOYLSTON AVE,BOYLSTON AVE BETWEEN MADISON ST AND SPRING ST,0.12334569585537919,6.5,0.7498379931966364,120,Paid Parking,,2.0,4.5,4.5,4.5,6.5,First Hill,,36.0,20.0,306.0,306.116417260406,2.0,N,Not Designated,0.4630170561709011,0.0,0.0,0.15398727539438173,0.19132719526287345,0.19166847317184366,0.0,7.0,0.3389067643180348
9371,BOYLSTON AVE BETWEEN SPRING ST AND SENECA ST,BOYLSTON AVE,BOYLSTON AVE BETWEEN SPRING ST AND SENECA ST,0.18687652214037614,6.5,1.186556471861524,120,Paid Parking,,2.0,4.5,4.5,4.5,6.5,First Hill,,36.0,20.0,306.0,306.106934330114,3.0,N,Not Designated,0.3833920888558701,0.0,0.0,0.44107427952623496,0.0,0.17553363161789476,0.0,7.0,0.3382937492965046
9372,BOYLSTON AVE BETWEEN SENECA ST AND UNIVERSITY W ST,BOYLSTON AVE,BOYLSTON AVE BETWEEN SENECA ST AND UNIVERSITY W ST,0.08314644869583412,7.25,0.6142559208932856,120,Restricted Parking Zone,,2.0,4.5,4.5,4.5,6.5,First Hill,,36.0,20.0,306.0,306.091128020978,4.0,N,Not Designated,0.08569906546457016,0.0,0.0,0.0598829838420888,0.0,0.854417950693341,0.0,8.0,0.31098958091508494
9412,BROAD ST BETWEEN WESTERN AVE AND 1ST AVE,BROAD ST,BROAD ST BETWEEN WESTERN AVE AND 1ST AVE,0.3617122411740053,5.0,1.8098945392033596,240,Paid Parking,North,1.0,1.0,1.0,1.0,1.0,Belltown,North,48.0,25.0,322.0,322.155826530938,11.0,N,Principal Arterial,0.5143064981086385,0.0,0.0,0.0,0.057161401007906655,0.42853210088345484,0.0,8.0,0.27074372312966855
9414,BROAD ST BETWEEN 2ND AVE AND 3RD AVE,BROAD ST,BROAD ST BETWEEN 2ND AVE AND 3RD AVE,0.4858929351136593,6.0,2.923628444015289,240,Paid Parking,North,1.0,1.0,1.0,1.0,1.0,Belltown,North,49.0,25.0,322.0,321.801797859977,5.0,N,Principal Arterial,0.5837043178430716,0.0,0.0,0.0,0.0,0.0,0.41629568215692836,3.0,0.17471704184693593
9429,BROADWAY BETWEEN YESLER WAY AND E FIR ST,BROADWAY,BROADWAY BETWEEN YESLER WAY AND E FIR ST,0.11674404086141704,6.5,0.684564967263125,120,Paid Parking,,2.0,4.5,4.5,4.5,6.5,First Hill,,52.0,25.0,362.0,362.192143808402,7.0,N,Minor Arterial,0.0,0.0,0.0,0.0948141172290922,0.9051858827709077,0.0,0.0,4.0,0.280461094642793
9442,BROADWAY BETWEEN BOYLSTON AVE AND MARION ST,BROADWAY,BROADWAY BETWEEN BOYLSTON AVE AND MARION ST,0.3822766889043785,3.0,1.177996733379802,120,Paid Parking,,1.0,4.5,4.5,4.5,6.5,First Hill,,52.0,25.0,221.0,221.294188324003,3.0,N,Minor Arterial,0.34122179212103265,0.0,0.07096590971364573,0.5878122981653217,0.0,0.0,0.0,3.0,0.24826704338167283
9443,BROADWAY BETWEEN MARION ST AND MADISON ST,BROADWAY,BROADWAY BETWEEN MARION ST AND MADISON ST,0.31475868055555556,3.0,0.960421875,120,Paid Parking,,1.0,4.5,4.5,4.5,6.5,First Hill,,52.0,25.0,359.0,359.395515892639,6.0,N,Minor Arterial,0.4425563999771987,0.0,0.3627376819824192,0.19470591804038212,0.0,0.0,0.0,6.0,0.17588811208071234
9445,BROADWAY BETWEEN HARVARD AVE AND E UNION ST,BROADWAY,BROADWAY BETWEEN HARVARD AVE AND E UNION ST,0.5559960758042034,7.0,3.9622016972960905,120,Paid Parking,,2.0,4.5,4.5,4.5,6.5,First Hill,,52.0,25.0,622.0,621.564005836164,5.0,N,Minor Arterial,0.7936421452822507,0.0,0.0325055178715783,0.1269492656934177,0.04690307115275327,0.0,0.0,6.0,0.31619431733574954
9638,CEDAR ST BETWEEN ELLIOTT AVE AND WESTERN AVE,CEDAR ST,CEDAR ST BETWEEN ELLIOTT AVE AND WESTERN AVE,0.4437374783915841,6.5,2.7364774711985116,240,Paid Parking,North,2.0,1.0,1.0,1.0,1.0,Belltown,North,36.0,20.0,322.0,322.244907677887,11.0,N,Not Designated,0.6163328273119857,4.353047961485161e-05,0.0,0.1756641120240835,0.0,0.20795953018431595,0.0,7.0,0.4727528588382317
9639,CEDAR ST BETWEEN WESTERN AVE AND 1ST AVE,CEDAR ST,CEDAR ST BETWEEN WESTERN AVE AND 1ST AVE,0.32177727689099256,7.5,2.42761004153192,240,Paid Parking,North,2.0,1.0,1.0,1.0,1.0,Belltown,North,36.0,20.0,322.0,321.995413349208,11.0,N,Not Designated,0.558960010595211,0.021170023857028254,0.0,0.0,0.04860054197792165,0.37126942356983916,0.0,7.0,0.3939777361315404
9640,CEDAR ST BETWEEN 1ST AVE AND 2ND AVE,CEDAR ST,CEDAR ST BETWEEN 1ST AVE AND 2ND AVE,0.352954691976736,6.0,2.150699632353979,240,Paid Parking,North,2.0,1.0,1.0,1.0,1.0,Belltown,North,42.0,20.0,322.0,322.095951030591,4.0,N,Not Designated,0.5460576116497841,0.0,0.0,0.0,0.20351407428413723,0.25042831406607874,0.0,6.0,0.27750613566918775
9641,CEDAR ST BETWEEN 2ND AVE AND 3RD AVE,CEDAR ST,CEDAR ST BETWEEN 2ND AVE AND 3RD AVE,0.4830472405803605,6.0,2.905846817981168,240,Paid Parking,North,2.0,1.0,1.0,1.0,1.0,Belltown,North,39.0,20.0,322.0,321.88846222895,3.0,N,Not Designated,0.9511268662760328,0.0,0.0,0.0,0.0,0.0488731337239671,0.0,6.0,0.21926055852571727
9642,CEDAR ST BETWEEN 3RD AVE AND 4TH AVE,CEDAR ST,CEDAR ST BETWEEN 3RD AVE AND 4TH AVE,0.5435267017475743,7.5,4.107529611953681,240,Paid Parking,North,2.0,1.0,1.0,1.0,1.0,Belltown,North,42.0,20.0,322.0,321.84153249591,2.0,N,Not Designated,0.7980516111843701,0.0,0.0,0.0,0.0,0.20194838881562996,0.0,7.0,0.27867937987919267
9643,CEDAR ST BETWEEN 4TH AVE AND DENNY WAY,CEDAR ST,CEDAR ST BETWEEN 4TH AVE AND DENNY WAY,0.5595954350645171,3.5,1.8964554086663619,240,Paid Parking,North,2.0,1.0,1.0,1.0,1.0,Belltown,North,0.0,20.0,321.0,321.431996807604,1.0,N,Not Designated,0.8455979164195764,0.0,0.0,0.0,0.06898806569457293,0.08541401788585065,0.0,9.0,0.29081530405574135
9659,CHERRY ST BETWEEN 1ST AVE AND 2ND AVE,CHERRY ST,CHERRY ST BETWEEN 1ST AVE AND 2ND AVE,0.3502700892857143,7.5,2.6026458333333333,120,Paid Parking,Core,2.0,3.5,3.5,3.5,6.0,Pioneer Square,Core,42.0,25.0,322.0,321.690635548239,6.0,Y,Minor Arterial,0.9121236886388084,0.0,0.0,0.08787631136119152,0.0,0.0,0.0,7.0,0.3962281771180452
9660,CHERRY ST BETWEEN 2ND AVE AND 3RD AVE,CHERRY ST,CHERRY ST BETWEEN 2ND AVE AND 3RD AVE,0.35029513888888886,5.5,1.8047708333333332,120,Paid Parking,Core,2.0,3.5,3.5,3.5,6.0,Pioneer Square,Core,42.0,25.0,322.0,322.015591462339,10.0,Y,Principal Arterial,0.701511795693048,0.0,0.05074748419102395,0.13903018908652048,0.05073948477815685,0.05797104625125059,0.0,6.0,0.3922295592511284
9661,CHERRY ST BETWEEN 3RD AVE AND 4TH AVE,CHERRY ST,CHERRY ST BETWEEN 3RD AVE AND 4TH AVE,0.21748624108825768,6.5,1.4940952042661548,120,Paid Parking,Financial,2.0,1.1666666666666667,1.1666666666666667,1.1666666666666667,1.5,Commercial Core,Financial,42.0,25.0,322.0,322.062575170126,9.0,Y,Principal Arterial,0.1455622840542006,0.0,0.40290812655623914,0.21103199954814486,0.2014379061669436,0.03905968367447166,0.0,4.0,0.2250507424279858
9662,CHERRY ST BETWEEN 4TH AVE AND 5TH AVE,CHERRY ST,CHERRY ST BETWEEN 4TH AVE AND 5TH AVE,0.18913210168308237,11.0,2.0815090545869657,120,Paid Parking,Financial,1.0,1.1666666666666667,1.1666666666666667,1.1666666666666667,1.5,Commercial Core,Financial,42.0,25.0,322.0,322.102152353909,14.0,Y,Principal Arterial,0.9022995761141257,0.0,0.04885285579616748,0.04884756808970681,0.0,0.0,0.0,5.0,0.3132388609685466
9665,CHERRY ST BETWEEN 7TH AVE AND 8TH AVE,CHERRY ST,CHERRY ST BETWEEN 7TH AVE AND 8TH AVE,0.05747562967529064,4.0,0.22990251870116257,120,Restricted Parking Zone,,1.0,4.5,4.5,4.5,6.5,First Hill,,25.0,20.0,322.0,322.181688252664,16.0,N,Not Designated,0.28314832248539484,0.0,0.0,0.0,0.3574509444577871,0.3594007330568181,0.0,9.0,0.27561744071337296
9666,CHERRY ST BETWEEN 8TH AVE AND 9TH AVE,CHERRY ST,CHERRY ST BETWEEN 8TH AVE AND 9TH AVE,0.0421765602294017,7.0,0.2952359216058119,120,Restricted Parking Zone,,1.0,4.5,4.5,4.5,6.5,First Hill,,25.0,20.0,322.0,322.117172964912,15.0,N,Not Designated,0.056923825825482874,0.0,0.0,5.334683305430444e-05,0.6991421743819808,0.24388065295948197,0.0,10.0,0.24935553012351663
9667,CHERRY ST BETWEEN 9TH AVE AND TERRY AVE,CHERRY ST,CHERRY ST BETWEEN 9TH AVE AND TERRY AVE,0.13795060968468986,5.25,0.6208430149515055,120,Paid Parking,,2.0,4.5,4.5,4.5,6.5,First Hill,,30.0,20.0,322.0,321.651648327318,1.0,N,Not Designated,0.17297046600313482,0.0,0.0,0.26846224302592897,0.17556690756213442,0.3830003834088017,0.0,9.0,0.2844806748753371
9668,CHERRY ST BETWEEN TERRY AVE AND BOREN AVE,CHERRY ST,CHERRY ST BETWEEN TERRY AVE AND BOREN AVE,0.06755847025811462,8.5,0.5560551700284005,120,Paid Parking,,2.0,4.5,4.5,4.5,6.5,First Hill,,30.0,20.0,322.0,322.302202816842,3.0,N,Not Designated,0.191526027611046,0.0,0.0,0.1170433642435774,0.3829127459178739,0.3085178622275026,0.0,6.0,0.35351848886525516
9669,CHERRY ST BETWEEN BOREN AVE AND MINOR AVE,CHERRY ST,CHERRY ST BETWEEN BOREN AVE AND MINOR AVE,0.168092965967825,11.0,1.849022625646075,120,Paid Parking,,1.0,4.5,4.5,4.5,6.5,First Hill,,30.0,20.0,322.0,321.782419860187,9.0,N,Not Designated,0.243831090485368,0.0,0.056931243195270875,0.41770981852771816,0.05716762043210403,0.22436022735953898,0.0,4.0,0.1949252865545657
9670,CHERRY ST BETWEEN MINOR AVE AND BROADWAY,CHERRY ST,CHERRY ST BETWEEN MINOR AVE AND BROADWAY,0.17612246934565096,3.0,0.5290965747036196,120,Paid Parking,,1.0,4.5,4.5,4.5,6.5,First Hill,,35.0,20.0,367.0,366.905218746259,1.0,N,Not Designated,0.49601808837231404,0.0,0.4519428220733591,0.052039089554326796,0.0,0.0,0.0,4.0,0.24065927099700984
9682,CLAY ST BETWEEN ELLIOTT AVE AND WESTERN AVE,CLAY ST,CLAY ST BETWEEN ELLIOTT AVE AND WESTERN AVE,0.34112538458541847,13.0,4.437181045823668,240,Paid Parking,North,2.0,1.0,1.0,1.0,1.0,Belltown,North,0.0,20.0,322.0,321.947417150648,11.0,Y,Not Designated,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.4015551398777934
9683,CLAY ST BETWEEN WESTERN AVE AND 1ST AVE,CLAY ST,CLAY ST BETWEEN WESTERN AVE AND 1ST AVE,0.2838084333136407,10.5,3.1444103629025975,240,Paid Parking,North,3.0,1.0,1.0,1.0,1.0,Belltown,North,42.0,20.0,322.0,322.056879578928,11.0,Y,Not Designated,0.9525677875208688,0.0,0.0,0.0,0.04743221247913118,0.0,0.0,7.0,0.33681951186775144
9684,CLAY ST BETWEEN 1ST AVE AND 2ND AVE,CLAY ST,CLAY ST BETWEEN 1ST AVE AND 2ND AVE,0.35625901280686456,8.5,2.881387412416643,240,Paid Parking,North,2.0,1.0,1.0,1.0,1.0,Belltown,North,41.0,20.0,322.0,322.085156384982,4.0,Y,Not Designated,0.756873458956638,0.0,0.0,0.0,0.19689454306883827,0.0,0.04623199797452357,7.0,0.29053895526277834
9685,CLAY ST BETWEEN 2ND AVE AND 3RD AVE,CLAY ST,CLAY ST BETWEEN 2ND AVE AND 3RD AVE,0.3363800989572546,14.0,4.709925552068231,240,Paid Parking,North,1.0,1.0,1.0,1.0,1.0,Belltown,North,41.0,20.0,322.0,321.837838824152,4.0,Y,Not Designated,0.532822169332705,0.0,0.0,0.04726872564453023,0.0,0.0,0.4199091050227649,6.0,0.36794507057870746
9686,CLAY ST BETWEEN 3RD AVE AND 4TH AVE,CLAY ST,CLAY ST BETWEEN 3RD AVE AND 4TH AVE,0.4005628615350153,8.0,3.216336225613456,240,Paid Parking,North,2.0,1.0,1.0,1.0,1.0,Belltown,North,41.0,20.0,322.0,303.900938665401,2.0,N,Not Designated,0.29243570842320354,0.0,0.0,0.21992202357725654,0.22148326813763222,0.21290590361983314,0.053253096242074756,6.0,0.2156615585105915
9730,COLUMBIA ST BETWEEN 3RD AVE AND 4TH AVE,COLUMBIA ST,COLUMBIA ST BETWEEN 3RD AVE AND 4TH AVE,0.3034197248931624,4.5,1.3296837606837608,120,Paid Parking,Financial,2.0,1.1666666666666667,1.1666666666666667,1.1666666666666667,1.5,Commercial Core,Financial,42.0,25.0,322.0,322.014009553192,11.0,Y,Principal Arterial,0.5500880325215298,0.0,0.0,0.40012878609075886,0.04978318138771135,0.0,0.0,5.0,0.377374571611069
9731,COLUMBIA ST BETWEEN 4TH AVE AND 5TH AVE,COLUMBIA ST,COLUMBIA ST BETWEEN 4TH AVE AND 5TH AVE,0.46830777880332863,3.5,1.6884376025550867,120,Paid Parking,Financial,2.0,1.1666666666666667,1.1666666666666667,1.1666666666666667,1.5,Commercial Core,Financial,40.0,25.0,322.0,322.124851654812,12.0,Y,Principal Arterial,0.6045766945134352,0.0,0.0,0.2206535764854573,0.17476972900110754,0.0,0.0,6.0,0.2821386918218749
9732,COLUMBIA ST BETWEEN 5TH AVE AND 6TH AVE,COLUMBIA ST,COLUMBIA ST BETWEEN 5TH AVE AND 6TH AVE,0.27580878831417627,6.0,1.657269396551724,120,Paid Parking,Financial,1.0,1.1666666666666667,1.1666666666666667,1.1666666666666667,1.5,Commercial Core,Financial,42.0,25.0,321.0,321.277718043252,11.0,Y,Principal Arterial,0.7123178728427263,0.0,0.0,0.28768212715727365,0.0,0.0,0.0,3.0,0.3192801702527185
9733,COLUMBIA ST BETWEEN 7TH AVE AND 8TH AVE,COLUMBIA ST,COLUMBIA ST BETWEEN 7TH AVE AND 8TH AVE,0.06273972086436108,7.0,0.4391780460505277,120,Paid Parking,,1.0,4.5,4.5,4.5,6.5,First Hill,,24.0,20.0,322.0,322.153514300241,12.0,N,Not Designated,0.9103907389625451,0.0,0.0,0.0,0.06668665777621952,0.022922603261235394,0.0,5.0,0.16889079951796843
9734,COLUMBIA ST BETWEEN 8TH AVE AND 9TH AVE,COLUMBIA ST,COLUMBIA ST BETWEEN 8TH AVE AND 9TH AVE,0.06796978557504872,9.0,0.6117280701754386,120,Paid Parking,,1.0,4.5,4.5,4.5,6.5,First Hill,,24.0,20.0,322.0,322.088205527607,15.0,N,Not Designated,0.3009129249249115,0.0,0.0,0.0,0.51242922663894,0.1866578484361485,0.0,7.0,0.30829512582367674
9735,COLUMBIA ST BETWEEN 9TH AVE AND TERRY AVE,COLUMBIA ST,COLUMBIA ST BETWEEN 9TH AVE AND TERRY AVE,0.21720529477229,4.5,0.9634753087853456,120,Paid Parking,,2.0,4.5,4.5,4.5,6.5,First Hill,,30.0,20.0,322.0,321.857220296439,2.0,N,Not Designated,0.18676389523963186,0.0,0.05697208120206924,0.1867109752396376,0.4554483492341449,0.11410469908451645,0.0,7.0,0.3092351759415671
9736,COLUMBIA ST BETWEEN TERRY AVE AND BOREN AVE,COLUMBIA ST,COLUMBIA ST BETWEEN TERRY AVE AND BOREN AVE,0.11199916836895973,7.5,0.741716522610242,120,Paid Parking,,2.0,4.5,4.5,4.5,6.5,First Hill,,30.0,20.0,322.0,322.319758963152,2.0,N,Not Designated,0.3007478598400243,0.0,0.39845685480502463,0.1141391833931774,0.0,0.18665610196177362,0.0,7.0,0.23430791726891534
10139,EAGLE ST BETWEEN WESTERN AVE AND 1ST AVE,EAGLE ST,EAGLE ST BETWEEN WESTERN AVE AND 1ST AVE,0.44216257867059006,6.5,2.946325108993713,240,Paid Parking,North,2.0,1.0,1.0,1.0,1.0,Belltown,North,0.0,20.0,322.0,322.094256496773,10.0,N,Not Designated,0.5634935816212174,0.16424133510290576,0.0,0.0,0.21003877723123307,0.062226306044643645,0.0,6.0,0.3563540868632292
10140,EAGLE ST BETWEEN 1ST AVE AND 2ND WR AVE,EAGLE ST,EAGLE ST BETWEEN 1ST AVE AND 2ND WR AVE,0.553187199328834,6.0,3.2344423989404527,240,Paid Parking,North,2.0,1.0,1.0,1.0,1.0,Belltown,North,42.0,20.0,323.0,322.917813433096,6.0,N,Not Designated,0.6008767684105893,0.0,0.0,0.0,0.0,0.3991232315894106,0.0,7.0,0.30288249315104593
10200,ELLIOTT AVE BETWEEN LENORA ST AND BLANCHARD ST,ELLIOTT AVE,ELLIOTT AVE BETWEEN LENORA ST AND BLANCHARD ST,0.4989180530944388,6.5,3.0464551581523582,120,Paid Parking,South,2.0,1.5,1.5,1.5,2.5,Belltown,South,40.0,25.0,463.0,463.45805132,3.0,Y,Minor Arterial,0.6885333253849173,0.0,0.0,0.0,0.0,0.31146667461508276,0.0,6.0,0.29785894144813413
10203,ELLIOTT AVE BETWEEN BELL ST AND BATTERY ST,ELLIOTT AVE,ELLIOTT AVE BETWEEN BELL ST AND BATTERY ST,0.46082178413446695,7.5,3.4560193495737677,240,Paid Parking,North,2.0,1.0,1.0,1.0,1.0,Belltown,North,43.0,25.0,426.0,426.178184857776,4.0,Y,Principal Arterial,0.6032625785899709,0.0,0.0,0.0,0.0,0.39673742141002916,0.0,5.0,0.47758014155254874
