compkey,unitdesc,onstreet,blockface_name,period,weekpart,occupancy_rate,occupied_spaces,parking_spaces,n_hours,n_obs,paid_rate,time_limit,parking_category,paid_subarea,occupancy_class
13181,UNION ST BETWEEN 3RD AVE AND 4TH AVE,UNION ST,UNION ST BETWEEN 3RD AVE AND 4TH AVE,night,weekend,0.61125,2.5283333333333333,4.0,10,600,,120,Paid Parking,Retail,Under-saturated
13182,UNION ST BETWEEN 4TH AVE AND 5TH AVE,UNION ST,UNION ST BETWEEN 4TH AVE AND 5TH AVE,day,weekday,0.5974,3.083625,5.0,200,11964,,120,Paid Parking,Retail,Under-saturated
13182,UNION ST BETWEEN 4TH AVE AND 5TH AVE,UNION ST,UNION ST BETWEEN 4TH AVE AND 5TH AVE,day,weekend,0.6881999999999999,3.7,5.0,50,3000,,120,Paid Parking,Retail,Under-saturated
13182,UNION ST BETWEEN 4TH AVE AND 5TH AVE,UNION ST,UNION ST BETWEEN 4TH AVE AND 5TH AVE,night,weekday,0.6429059829059829,3.350854700854701,5.0,39,2281,,120,Paid Parking,Retail,Under-saturated
13182,UNION ST BETWEEN 4TH AVE AND 5TH AVE,UNION ST,UNION ST BETWEEN 4TH AVE AND 5TH AVE,night,weekend,0.8033333333333333,4.426666666666667,5.0,10,600,,120,Paid Parking,Retail,Optimal
13183,UNION ST BETWEEN 5TH AVE AND 6TH AVE,UNION ST,UNION ST BETWEEN 5TH AVE AND 6TH AVE,day,weekday,0.5620689655172414,1.745632183908046,3.0,145,8405,,120,Paid Parking,Retail,Under-saturated
13183,UNION ST BETWEEN 5TH AVE AND 6TH AVE,UNION ST,UNION ST BETWEEN 5TH AVE AND 6TH AVE,day,weekend,0.595,1.865,3.0,50,3000,,120,Paid Parking,Retail,Under-saturated
13183,UNION ST BETWEEN 5TH AVE AND 6TH AVE,UNION ST,UNION ST BETWEEN 5TH AVE AND 6TH AVE,night,weekday,0.7272079772079773,2.246153846153846,3.0,39,2281,,120,Paid Parking,Retail,Optimal
13183,UNION ST BETWEEN 5TH AVE AND 6TH AVE,UNION ST,UNION ST BETWEEN 5TH AVE AND 6TH AVE,night,weekend,0.6827777777777777,2.216666666666667,3.0,10,600,,120,Paid Parking,Retail,Under-saturated
13184,UNION ST BETWEEN 6TH AVE AND 7TH AVE,UNION ST,UNION ST BETWEEN 6TH AVE AND 7TH AVE,day,weekday,0.30669753086419754,1.8403703703703702,6.0,180,10773,,120,Paid Parking,Retail,Under-saturated
13184,UNION ST BETWEEN 6TH AVE AND 7TH AVE,UNION ST,UNION ST BETWEEN 6TH AVE AND 7TH AVE,day,weekend,0.415625,2.49375,6.0,40,2400,,120,Paid Parking,Retail,Under-saturated
13184,UNION ST BETWEEN 6TH AVE AND 7TH AVE,UNION ST,UNION ST BETWEEN 6TH AVE AND 7TH AVE,night,weekday,0.535108024691358,3.276851851851852,6.0,36,2043,,120,Paid Parking,Retail,Under-saturated
13184,UNION ST BETWEEN 6TH AVE AND 7TH AVE,UNION ST,UNION ST BETWEEN 6TH AVE AND 7TH AVE,night,weekend,0.5024305555555555,3.0145833333333334,6.0,8,480,,120,Paid Parking,Retail,Under-saturated
13186,UNION ST BETWEEN TERRY AVE AND BOREN AVE,UNION ST,UNION ST BETWEEN TERRY AVE AND BOREN AVE,day,weekday,0.07745744254741933,0.6196595403793547,8.0,190,11363,,120,Restricted Parking Zone,,Under-saturated
13186,UNION ST BETWEEN TERRY AVE AND BOREN AVE,UNION ST,UNION ST BETWEEN TERRY AVE AND BOREN AVE,day,weekend,0.06554166666666666,0.5243333333333333,8.0,50,3000,,120,Restricted Parking Zone,,Under-saturated
13186,UNION ST BETWEEN TERRY AVE AND BOREN AVE,UNION ST,UNION ST BETWEEN TERRY AVE AND BOREN AVE,night,weekday,0.06609262125902993,0.5287409700722394,8.0,38,2260,,120,Restricted Parking Zone,,Under-saturated
13186,UNION ST BETWEEN TERRY AVE AND BOREN AVE,UNION ST,UNION ST BETWEEN TERRY AVE AND BOREN AVE,night,weekend,0.08229166666666667,0.6583333333333333,8.0,10,600,,120,Restricted Parking Zone,,Under-saturated
13187,UNION ST BETWEEN BOREN AVE AND MINOR AVE,UNION ST,UNION ST BETWEEN BOREN AVE AND MINOR AVE,day,weekday,0.1093386524822695,0.7653705673758866,7.0,200,11978,,120,Restricted Parking Zone,,Under-saturated
13187,UNION ST BETWEEN BOREN AVE AND MINOR AVE,UNION ST,UNION ST BETWEEN BOREN AVE AND MINOR AVE,day,weekend,0.11895238095238093,0.8326666666666667,7.0,50,3000,,120,Restricted Parking Zone,,Under-saturated
13187,UNION ST BETWEEN BOREN AVE AND MINOR AVE,UNION ST,UNION ST BETWEEN BOREN AVE AND MINOR AVE,night,weekday,0.11774561403508772,0.824219298245614,7.0,40,2387,,120,Restricted Parking Zone,,Under-saturated
13187,UNION ST BETWEEN BOREN AVE AND MINOR AVE,UNION ST,UNION ST BETWEEN BOREN AVE AND MINOR AVE,night,weekend,0.14595238095238094,1.0216666666666667,7.0,10,600,,120,Restricted Parking Zone,,Under-saturated
13199,UNIVERSITY ST BETWEEN ALASKAN WAY AND WESTERN AVE,UNIVERSITY ST,UNIVERSITY ST BETWEEN ALASKAN WAY AND WESTERN AVE,day,weekday,0.2847934472934473,0.7819444444444444,3.0,200,23328,,120,Paid Parking,Waterfront,Under-saturated
13199,UNIVERSITY ST BETWEEN ALASKAN WAY AND WESTERN AVE,UNIVERSITY ST,UNIVERSITY ST BETWEEN ALASKAN WAY AND WESTERN AVE,day,weekend,0.4650277777777778,1.2335,2.5,50,6000,,120,Paid Parking,Waterfront,Under-saturated
13199,UNIVERSITY ST BETWEEN ALASKAN WAY AND WESTERN AVE,UNIVERSITY ST,UNIVERSITY ST BETWEEN ALASKAN WAY AND WESTERN AVE,night,weekday,0.37046408756935073,0.9295546558704453,3.0,40,4563,,120,Paid Parking,Waterfront,Under-saturated
13199,UNIVERSITY ST BETWEEN ALASKAN WAY AND WESTERN AVE,UNIVERSITY ST,UNIVERSITY ST BETWEEN ALASKAN WAY AND WESTERN AVE,night,weekend,0.39666666666666667,1.0583333333333331,2.5,10,1200,,120,Paid Parking,Waterfront,Under-saturated
13200,UNIVERSITY ST BETWEEN 1ST AVE AND 2ND AVE,UNIVERSITY ST,UNIVERSITY ST BETWEEN 1ST AVE AND 2ND AVE,day,weekday,0.4490057430007178,2.7414154103852595,7.0,200,23808,,120,Paid Parking,Retail,Under-saturated
13200,UNIVERSITY ST BETWEEN 1ST AVE AND 2ND AVE,UNIVERSITY ST,UNIVERSITY ST BETWEEN 1ST AVE AND 2ND AVE,day,weekend,0.5229285714285714,3.2023333333333337,6.0,50,6000,,120,Paid Parking,Retail,Under-saturated
13200,UNIVERSITY ST BETWEEN 1ST AVE AND 2ND AVE,UNIVERSITY ST,UNIVERSITY ST BETWEEN 1ST AVE AND 2ND AVE,night,weekday,0.776092796092796,4.908760683760684,7.0,40,4444,,120,Paid Parking,Retail,Optimal
13200,UNIVERSITY ST BETWEEN 1ST AVE AND 2ND AVE,UNIVERSITY ST,UNIVERSITY ST BETWEEN 1ST AVE AND 2ND AVE,night,weekend,0.792142857142857,5.0008333333333335,6.0,10,1200,,120,Paid Parking,Retail,Optimal
13201,UNIVERSITY ST BETWEEN 2ND AVE AND 3RD AVE,UNIVERSITY ST,UNIVERSITY ST BETWEEN 2ND AVE AND 3RD AVE,day,weekday,0.6265106837606838,2.0011153846153844,3.0,200,11966,,120,Paid Parking,Retail,Under-saturated
13201,UNIVERSITY ST BETWEEN 2ND AVE AND 3RD AVE,UNIVERSITY ST,UNIVERSITY ST BETWEEN 2ND AVE AND 3RD AVE,day,weekend,0.5715555555555555,1.8953333333333333,3.0,50,3000,,120,Paid Parking,Retail,Under-saturated
13201,UNIVERSITY ST BETWEEN 2ND AVE AND 3RD AVE,UNIVERSITY ST,UNIVERSITY ST BETWEEN 2ND AVE AND 3RD AVE,night,weekday,0.8163817663817664,2.9393162393162395,3.0,39,2281,,120,Paid Parking,Retail,Optimal
13201,UNIVERSITY ST BETWEEN 2ND AVE AND 3RD AVE,UNIVERSITY ST,UNIVERSITY ST BETWEEN 2ND AVE AND 3RD AVE,night,weekend,0.7011111111111111,2.605,3.0,10,600,,120,Paid Parking,Retail,Optimal
13202,UNIVERSITY ST BETWEEN 3RD AVE AND 4TH AVE,UNIVERSITY ST,UNIVERSITY ST BETWEEN 3RD AVE AND 4TH AVE,day,weekday,0.27850478927203065,0.835514367816092,3.0,200,11998,,120,Paid Parking,Retail,Under-saturated
13202,UNIVERSITY ST BETWEEN 3RD AVE AND 4TH AVE,UNIVERSITY ST,UNIVERSITY ST BETWEEN 3RD AVE AND 4TH AVE,day,weekend,0.18011111111111108,0.5403333333333333,3.0,50,3000,,120,Paid Parking,Retail,Under-saturated
13202,UNIVERSITY ST BETWEEN 3RD AVE AND 4TH AVE,UNIVERSITY ST,UNIVERSITY ST BETWEEN 3RD AVE AND 4TH AVE,night,weekday,0.39527777777777773,1.2262499999999998,3.0,40,2399,,120,Paid Parking,Retail,Under-saturated
13202,UNIVERSITY ST BETWEEN 3RD AVE AND 4TH AVE,UNIVERSITY ST,UNIVERSITY ST BETWEEN 3RD AVE AND 4TH AVE,night,weekend,0.3572222222222222,1.0716666666666668,3.0,10,600,,120,Paid Parking,Retail,Under-saturated
13203,UNIVERSITY ST BETWEEN 4TH AVE AND 5TH AVE,UNIVERSITY ST,UNIVERSITY ST BETWEEN 4TH AVE AND 5TH AVE,day,weekday,0.4438304093567251,1.3490350877192983,3.0,190,11366,,120,Paid Parking,Retail,Under-saturated
13203,UNIVERSITY ST BETWEEN 4TH AVE AND 5TH AVE,UNIVERSITY ST,UNIVERSITY ST BETWEEN 4TH AVE AND 5TH AVE,day,weekend,0.41194444444444445,1.2416666666666667,3.0,40,2400,,120,Paid Parking,Retail,Under-saturated
13203,UNIVERSITY ST BETWEEN 4TH AVE AND 5TH AVE,UNIVERSITY ST,UNIVERSITY ST BETWEEN 4TH AVE AND 5TH AVE,night,weekday,0.6443737855502562,2.013301536830949,3.0,37,2194,,120,Paid Parking,Retail,Under-saturated
13203,UNIVERSITY ST BETWEEN 4TH AVE AND 5TH AVE,UNIVERSITY ST,UNIVERSITY ST BETWEEN 4TH AVE AND 5TH AVE,night,weekend,0.575,1.7520833333333332,3.0,8,480,,120,Paid Parking,Retail,Under-saturated
13204,UNIVERSITY ST BETWEEN 5TH AVE AND 6TH AVE,UNIVERSITY ST,UNIVERSITY ST BETWEEN 5TH AVE AND 6TH AVE,day,weekday,0.2445,0.7450833333333334,3.0,200,11999,,120,Paid Parking,Retail,Under-saturated
13204,UNIVERSITY ST BETWEEN 5TH AVE AND 6TH AVE,UNIVERSITY ST,UNIVERSITY ST BETWEEN 5TH AVE AND 6TH AVE,day,weekend,0.32755555555555554,0.9836666666666666,3.0,50,3000,,120,Paid Parking,Retail,Under-saturated
13204,UNIVERSITY ST BETWEEN 5TH AVE AND 6TH AVE,UNIVERSITY ST,UNIVERSITY ST BETWEEN 5TH AVE AND 6TH AVE,night,weekday,0.14680555555555555,0.4404166666666667,3.0,40,2399,,120,Paid Parking,Retail,Under-saturated
13204,UNIVERSITY ST BETWEEN 5TH AVE AND 6TH AVE,UNIVERSITY ST,UNIVERSITY ST BETWEEN 5TH AVE AND 6TH AVE,night,weekend,0.7466666666666667,2.3866666666666667,3.0,10,600,,120,Paid Parking,Retail,Optimal
13207,UNIVERSITY ST BETWEEN 9TH AVE AND TERRY AVE,UNIVERSITY ST,UNIVERSITY ST BETWEEN 9TH AVE AND TERRY AVE,day,weekday,0.22707464557217513,1.1569695799798954,5.0,200,23828,,120,Paid Parking,,Under-saturated
13207,UNIVERSITY ST BETWEEN 9TH AVE AND TERRY AVE,UNIVERSITY ST,UNIVERSITY ST BETWEEN 9TH AVE AND TERRY AVE,day,weekend,0.26058333333333333,1.3321666666666667,5.0,50,6000,,120,Paid Parking,,Under-saturated
13207,UNIVERSITY ST BETWEEN 9TH AVE AND TERRY AVE,UNIVERSITY ST,UNIVERSITY ST BETWEEN 9TH AVE AND TERRY AVE,night,weekday,0.3645379118217054,1.859449693152455,5.0,40,4748,,120,Paid Parking,,Under-saturated
13207,UNIVERSITY ST BETWEEN 9TH AVE AND TERRY AVE,UNIVERSITY ST,UNIVERSITY ST BETWEEN 9TH AVE AND TERRY AVE,night,weekend,0.29229166666666667,1.4425000000000001,5.0,10,1200,,120,Paid Parking,,Under-saturated
13208,UNIVERSITY ST BETWEEN TERRY AVE AND BOREN AVE,UNIVERSITY ST,UNIVERSITY ST BETWEEN TERRY AVE AND BOREN AVE,day,weekday,0.10817081479267257,0.7016727321769235,7.0,200,22704,,120,Restricted Parking Zone,,Under-saturated
13208,UNIVERSITY ST BETWEEN TERRY AVE AND BOREN AVE,UNIVERSITY ST,UNIVERSITY ST BETWEEN TERRY AVE AND BOREN AVE,day,weekend,0.09206349206349206,0.5871666666666667,6.5,50,6000,,120,Restricted Parking Zone,,Under-saturated
13208,UNIVERSITY ST BETWEEN TERRY AVE AND BOREN AVE,UNIVERSITY ST,UNIVERSITY ST BETWEEN TERRY AVE AND BOREN AVE,night,weekday,0.09183897243107769,0.5844298245614035,7.0,40,4538,,120,Restricted Parking Zone,,Under-saturated
13208,UNIVERSITY ST BETWEEN TERRY AVE AND BOREN AVE,UNIVERSITY ST,UNIVERSITY ST BETWEEN TERRY AVE AND BOREN AVE,night,weekend,0.19517857142857142,1.2083333333333335,6.5,10,1200,,120,Restricted Parking Zone,,Under-saturated
13209,UNIVERSITY ST BETWEEN BOREN AVE AND MINOR AVE,UNIVERSITY ST,UNIVERSITY ST BETWEEN BOREN AVE AND MINOR AVE,day,weekday,0.07048770290328031,0.3524385145164015,5.0,200,22727,,120,Restricted Parking Zone,,Under-saturated
13209,UNIVERSITY ST BETWEEN BOREN AVE AND MINOR AVE,UNIVERSITY ST,UNIVERSITY ST BETWEEN BOREN AVE AND MINOR AVE,day,weekend,0.14173333333333335,0.7086666666666666,5.0,50,6000,,120,Restricted Parking Zone,,Under-saturated
13209,UNIVERSITY ST BETWEEN BOREN AVE AND MINOR AVE,UNIVERSITY ST,UNIVERSITY ST BETWEEN BOREN AVE AND MINOR AVE,night,weekday,0.1543088975462362,0.7715444877311809,5.0,40,4519,,120,Restricted Parking Zone,,Under-saturated
13209,UNIVERSITY ST BETWEEN BOREN AVE AND MINOR AVE,UNIVERSITY ST,UNIVERSITY ST BETWEEN BOREN AVE AND MINOR AVE,night,weekend,0.22316666666666668,1.1158333333333332,5.0,10,1200,,120,Restricted Parking Zone,,Under-saturated
13210,UNIVERSITY ST BETWEEN MINOR AVE AND SUMMIT AVE,UNIVERSITY ST,UNIVERSITY ST BETWEEN MINOR AVE AND SUMMIT AVE,day,weekday,0.10357304470392614,0.9121908643173916,9.0,200,23845,,120,Paid Parking,,Under-saturated
13210,UNIVERSITY ST BETWEEN MINOR AVE AND SUMMIT AVE,UNIVERSITY ST,UNIVERSITY ST BETWEEN MINOR AVE AND SUMMIT AVE,day,weekend,0.13270833333333334,1.1725,9.0,50,6000,,120,Paid Parking,,Under-saturated
13210,UNIVERSITY ST BETWEEN MINOR AVE AND SUMMIT AVE,UNIVERSITY ST,UNIVERSITY ST BETWEEN MINOR AVE AND SUMMIT AVE,night,weekday,0.13312167633004732,1.1875327326742768,9.0,40,4778,,120,Paid Parking,,Under-saturated
13210,UNIVERSITY ST BETWEEN MINOR AVE AND SUMMIT AVE,UNIVERSITY ST,UNIVERSITY ST BETWEEN MINOR AVE AND SUMMIT AVE,night,weekend,0.175875,1.6308333333333334,9.0,10,1200,,120,Paid Parking,,Under-saturated
13211,UNIVERSITY ST BETWEEN SUMMIT AVE AND BOYLSTON W AVE,UNIVERSITY ST,UNIVERSITY ST BETWEEN SUMMIT AVE AND BOYLSTON W AVE,day,weekday,0.04018507646148593,0.33166571547801843,13.0,200,23329,,120,Restricted Parking Zone,,Under-saturated
13211,UNIVERSITY ST BETWEEN SUMMIT AVE AND BOYLSTON W AVE,UNIVERSITY ST,UNIVERSITY ST BETWEEN SUMMIT AVE AND BOYLSTON W AVE,day,weekend,0.05524145299145299,0.513,9.5,50,6000,,120,Restricted Parking Zone,,Under-saturated
13211,UNIVERSITY ST BETWEEN SUMMIT AVE AND BOYLSTON W AVE,UNIVERSITY ST,UNIVERSITY ST BETWEEN SUMMIT AVE AND BOYLSTON W AVE,night,weekday,0.05002605368808315,0.3998045099108929,13.0,40,4667,,120,Restricted Parking Zone,,Under-saturated
13211,UNIVERSITY ST BETWEEN SUMMIT AVE AND BOYLSTON W AVE,UNIVERSITY ST,UNIVERSITY ST BETWEEN SUMMIT AVE AND BOYLSTON W AVE,night,weekend,0.12732905982905982,1.1341666666666668,9.5,10,1200,,120,Restricted Parking Zone,,Under-saturated
13299,VINE ST BETWEEN ALASKAN WAY AND ELLIOTT AVE,VINE ST,VINE ST BETWEEN ALASKAN WAY AND ELLIOTT AVE,day,weekday,0.3698255774901782,1.6363379392420319,4.5,200,23686,,240,Paid Parking,North,Under-saturated
13299,VINE ST BETWEEN ALASKAN WAY AND ELLIOTT AVE,VINE ST,VINE ST BETWEEN ALASKAN WAY AND ELLIOTT AVE,day,weekend,0.33823333333333333,1.4716666666666667,4.5,50,6000,,240,Paid Parking,North,Under-saturated
13299,VINE ST BETWEEN ALASKAN WAY AND ELLIOTT AVE,VINE ST,VINE ST BETWEEN ALASKAN WAY AND ELLIOTT AVE,night,weekday,0.38714791666666665,1.7094583333333333,4.5,40,4690,,240,Paid Parking,North,Under-saturated
13299,VINE ST BETWEEN ALASKAN WAY AND ELLIOTT AVE,VINE ST,VINE ST BETWEEN ALASKAN WAY AND ELLIOTT AVE,night,weekend,0.36512500000000003,1.6166666666666667,4.5,10,1200,,240,Paid Parking,North,Under-saturated
13300,VINE ST BETWEEN ELLIOTT AVE AND WESTERN AVE,VINE ST,VINE ST BETWEEN ELLIOTT AVE AND WESTERN AVE,day,weekday,0.2540809848309848,1.778566893816894,7.0,200,11850,,240,Paid Parking,North,Under-saturated
13300,VINE ST BETWEEN ELLIOTT AVE AND WESTERN AVE,VINE ST,VINE ST BETWEEN ELLIOTT AVE AND WESTERN AVE,day,weekend,0.32028571428571423,2.242,7.0,50,3000,,240,Paid Parking,North,Under-saturated
13300,VINE ST BETWEEN ELLIOTT AVE AND WESTERN AVE,VINE ST,VINE ST BETWEEN ELLIOTT AVE AND WESTERN AVE,night,weekday,0.26785714285714285,1.875,7.0,40,2340,,240,Paid Parking,North,Under-saturated
13300,VINE ST BETWEEN ELLIOTT AVE AND WESTERN AVE,VINE ST,VINE ST BETWEEN ELLIOTT AVE AND WESTERN AVE,night,weekend,0.45619047619047615,3.1933333333333334,7.0,10,600,,240,Paid Parking,North,Under-saturated
13301,VINE ST BETWEEN WESTERN AVE AND 1ST AVE,VINE ST,VINE ST BETWEEN WESTERN AVE AND 1ST AVE,day,weekday,0.2845488389682903,1.572349478334159,5.5,200,23702,,240,Paid Parking,North,Under-saturated
13301,VINE ST BETWEEN WESTERN AVE AND 1ST AVE,VINE ST,VINE ST BETWEEN WESTERN AVE AND 1ST AVE,day,weekend,0.24136111111111108,1.3538333333333332,5.5,50,6000,,240,Paid Parking,North,Under-saturated
13301,VINE ST BETWEEN WESTERN AVE AND 1ST AVE,VINE ST,VINE ST BETWEEN WESTERN AVE AND 1ST AVE,night,weekday,0.4529306793424441,2.49727334620717,5.5,40,4685,,240,Paid Parking,North,Under-saturated
13301,VINE ST BETWEEN WESTERN AVE AND 1ST AVE,VINE ST,VINE ST BETWEEN WESTERN AVE AND 1ST AVE,night,weekend,0.6460833333333333,3.640833333333333,5.5,10,1200,,240,Paid Parking,North,Under-saturated
13302,VINE ST BETWEEN 1ST AVE AND 2ND AVE,VINE ST,VINE ST BETWEEN 1ST AVE AND 2ND AVE,day,weekday,0.4103217809455089,2.8748357999518963,7.0,200,23680,,240,Paid Parking,North,Under-saturated
13302,VINE ST BETWEEN 1ST AVE AND 2ND AVE,VINE ST,VINE ST BETWEEN 1ST AVE AND 2ND AVE,day,weekend,0.4626190476190476,3.2596666666666665,7.0,50,6000,,240,Paid Parking,North,Under-saturated
13302,VINE ST BETWEEN 1ST AVE AND 2ND AVE,VINE ST,VINE ST BETWEEN 1ST AVE AND 2ND AVE,night,weekday,0.5366361816361815,3.768536604786605,7.0,40,4681,,240,Paid Parking,North,Under-saturated
13302,VINE ST BETWEEN 1ST AVE AND 2ND AVE,VINE ST,VINE ST BETWEEN 1ST AVE AND 2ND AVE,night,weekend,0.5408333333333333,3.8625,7.0,10,1200,,240,Paid Parking,North,Under-saturated
13303,VINE ST BETWEEN 2ND AVE AND 3RD AVE,VINE ST,VINE ST BETWEEN 2ND AVE AND 3RD AVE,day,weekday,0.28531802335848755,1.2707328324351073,4.5,200,23711,,240,Paid Parking,North,Under-saturated
13303,VINE ST BETWEEN 2ND AVE AND 3RD AVE,VINE ST,VINE ST BETWEEN 2ND AVE AND 3RD AVE,day,weekend,0.2252777777777778,1.1416666666666666,4.5,50,6000,,240,Paid Parking,North,Under-saturated
13303,VINE ST BETWEEN 2ND AVE AND 3RD AVE,VINE ST,VINE ST BETWEEN 2ND AVE AND 3RD AVE,night,weekday,0.3816795093067774,1.7695259805718475,4.5,40,4672,,240,Paid Parking,North,Under-saturated
13303,VINE ST BETWEEN 2ND AVE AND 3RD AVE,VINE ST,VINE ST BETWEEN 2ND AVE AND 3RD AVE,night,weekend,0.6629166666666666,3.2641666666666667,4.5,10,1200,,240,Paid Parking,North,Under-saturated
13304,VINE ST BETWEEN 3RD AVE AND 4TH AVE,VINE ST,VINE ST BETWEEN 3RD AVE AND 4TH AVE,day,weekday,0.436059718434972,4.4066724191967594,10.0,200,23706,,240,Paid Parking,North,Under-saturated
13304,VINE ST BETWEEN 3RD AVE AND 4TH AVE,VINE ST,VINE ST BETWEEN 3RD AVE AND 4TH AVE,day,weekend,0.4595218855218855,4.655333333333334,10.0,50,6000,,240,Paid Parking,North,Under-saturated
13304,VINE ST BETWEEN 3RD AVE AND 4TH AVE,VINE ST,VINE ST BETWEEN 3RD AVE AND 4TH AVE,night,weekday,0.408555314171123,4.1420366966230935,10.0,40,4676,,240,Paid Parking,North,Under-saturated
13304,VINE ST BETWEEN 3RD AVE AND 4TH AVE,VINE ST,VINE ST BETWEEN 3RD AVE AND 4TH AVE,night,weekend,0.6172053872053872,6.1850000000000005,10.0,10,1200,,240,Paid Parking,North,Under-saturated
13305,VINE ST BETWEEN 4TH AVE AND 5TH AVE,VINE ST,VINE ST BETWEEN 4TH AVE AND 5TH AVE,day,weekday,0.40466040621856714,2.4578166039780696,6.0,200,23753,,240,Paid Parking,North,Under-saturated
13305,VINE ST BETWEEN 4TH AVE AND 5TH AVE,VINE ST,VINE ST BETWEEN 4TH AVE AND 5TH AVE,day,weekend,0.5556388888888889,3.5138333333333334,6.0,50,6000,,240,Paid Parking,North,Under-saturated
13305,VINE ST BETWEEN 4TH AVE AND 5TH AVE,VINE ST,VINE ST BETWEEN 4TH AVE AND 5TH AVE,night,weekday,0.34880261156186615,2.0996906693711965,6.0,40,4691,,240,Paid Parking,North,Under-saturated
13305,VINE ST BETWEEN 4TH AVE AND 5TH AVE,VINE ST,VINE ST BETWEEN 4TH AVE AND 5TH AVE,night,weekend,0.48374999999999996,2.91,6.0,10,1200,,240,Paid Parking,North,Under-saturated
13306,VINE ST BETWEEN 5TH AVE AND DENNY WAY,VINE ST,VINE ST BETWEEN 5TH AVE AND DENNY WAY,day,weekday,0.14837697649611487,0.8902618589766891,6.0,153,9031,,240,Paid Parking,North,Under-saturated
13306,VINE ST BETWEEN 5TH AVE AND DENNY WAY,VINE ST,VINE ST BETWEEN 5TH AVE AND DENNY WAY,day,weekend,0.09729166666666667,0.58375,6.0,40,2400,,240,Paid Parking,North,Under-saturated
13306,VINE ST BETWEEN 5TH AVE AND DENNY WAY,VINE ST,VINE ST BETWEEN 5TH AVE AND DENNY WAY,night,weekday,0.274074074074074,1.6444444444444446,6.0,30,1800,,240,Paid Parking,North,Under-saturated
13306,VINE ST BETWEEN 5TH AVE AND DENNY WAY,VINE ST,VINE ST BETWEEN 5TH AVE AND DENNY WAY,night,weekend,0.14375,0.8625,6.0,8,480,,240,Paid Parking,North,Under-saturated
13308,VIRGINIA ST BETWEEN PIKE PL AND POST AL,VIRGINIA ST,VIRGINIA ST BETWEEN PIKE PL AND POST AL,day,weekday,0.9843333333333334,6.828903119868637,3.0,200,11849,,120,Paid Parking,South,Over-saturated
13308,VIRGINIA ST BETWEEN PIKE PL AND POST AL,VIRGINIA ST,VIRGINIA ST BETWEEN PIKE PL AND POST AL,day,weekend,0.9878888888888889,7.165666666666666,3.0,50,3000,,120,Paid Parking,South,Over-saturated
13308,VIRGINIA ST BETWEEN PIKE PL AND POST AL,VIRGINIA ST,VIRGINIA ST BETWEEN PIKE PL AND POST AL,night,weekday,0.971111111111111,6.50106182795699,3.0,40,2338,,120,Paid Parking,South,Over-saturated
13308,VIRGINIA ST BETWEEN PIKE PL AND POST AL,VIRGINIA ST,VIRGINIA ST BETWEEN PIKE PL AND POST AL,night,weekend,0.9988888888888889,8.113333333333333,3.0,10,600,,120,Paid Parking,South,Over-saturated
13309,VIRGINIA ST BETWEEN POST AL AND 1ST AVE,VIRGINIA ST,VIRGINIA ST BETWEEN POST AL AND 1ST AVE,day,weekday,0.006134259259259259,0.05520833333333334,9.0,80,4800,,120,Paid Parking,South,Under-saturated
13309,VIRGINIA ST BETWEEN POST AL AND 1ST AVE,VIRGINIA ST,VIRGINIA ST BETWEEN POST AL AND 1ST AVE,day,weekend,0.014351851851851848,0.12916666666666668,9.0,20,1200,,120,Paid Parking,South,Under-saturated
13309,VIRGINIA ST BETWEEN POST AL AND 1ST AVE,VIRGINIA ST,VIRGINIA ST BETWEEN POST AL AND 1ST AVE,night,weekday,0.006793272864701436,0.061139455782312925,9.0,16,949,,120,Paid Parking,South,Under-saturated
13309,VIRGINIA ST BETWEEN POST AL AND 1ST AVE,VIRGINIA ST,VIRGINIA ST BETWEEN POST AL AND 1ST AVE,night,weekend,0.0,0.0,9.0,4,240,,120,Paid Parking,South,Under-saturated
13310,VIRGINIA ST BETWEEN 1ST AVE AND 2ND AVE,VIRGINIA ST,VIRGINIA ST BETWEEN 1ST AVE AND 2ND AVE,day,weekday,0.3986857764611221,2.793217101894521,7.0,200,11842,,120,Paid Parking,South,Under-saturated
13310,VIRGINIA ST BETWEEN 1ST AVE AND 2ND AVE,VIRGINIA ST,VIRGINIA ST BETWEEN 1ST AVE AND 2ND AVE,day,weekend,0.567047619047619,3.9916666666666667,7.0,50,3000,,120,Paid Parking,South,Under-saturated
13310,VIRGINIA ST BETWEEN 1ST AVE AND 2ND AVE,VIRGINIA ST,VIRGINIA ST BETWEEN 1ST AVE AND 2ND AVE,night,weekday,0.5567592592592592,3.901898148148148,7.0,40,2337,,120,Paid Parking,South,Under-saturated
13310,VIRGINIA ST BETWEEN 1ST AVE AND 2ND AVE,VIRGINIA ST,VIRGINIA ST BETWEEN 1ST AVE AND 2ND AVE,night,weekend,0.6573809523809524,4.671666666666667,7.0,10,600,,120,Paid Parking,South,Under-saturated
13311,VIRGINIA ST BETWEEN 2ND AVE AND 3RD AVE,VIRGINIA ST,VIRGINIA ST BETWEEN 2ND AVE AND 3RD AVE,day,weekday,0.27803780295758906,0.842045672687384,3.0,187,11142,,120,Paid Parking,South,Under-saturated
13311,VIRGINIA ST BETWEEN 2ND AVE AND 3RD AVE,VIRGINIA ST,VIRGINIA ST BETWEEN 2ND AVE AND 3RD AVE,day,weekend,0.3506666666666666,1.1253333333333333,3.0,50,3000,,120,Paid Parking,South,Under-saturated
